time,flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
120.53900742435508,3.1230866e+05,1.5100382e+01,0,8.550044e-04,179.91579,615.85341,568,3.1178103e+05,1.5097328e+01,2.8354380e+03,1.3012959e+00,3.1230866e+05,1.5100382e+01,0,,,,,179.91579,6.9586677e-05,615.85341,5.4353437e-05,-1.4607409e-03,3.5337068e-03
120.55944174409524,3.1227566e+05,1.5156554e+01,0,8.557241e-04,179.91600,615.85347,569,3.1175097e+05,1.5096919e+01,2.8441611e+03,1.3040152e+00,3.1227566e+05,1.5156554e+01,0,,,,,179.91600,6.9587884e-05,615.85347,5.4360149e-05,-1.1929076e-03,3.6978703e-03
120.57987596383464,3.1231019e+05,1.5168389e+01,0,8.564438e-04,179.91604,615.85321,570,3.1177844e+05,1.5098232e+01,2.8446782e+03,1.3008099e+00,3.1231019e+05,1.5168389e+01,0,,,,,179.91604,6.9586698e-05,615.85321,5.4356773e-05,-1.0024284e-03,3.5327603e-03
120.60031038356829,3.1222909e+05,1.5071846e+01,10000000,8.571636e-04,179.91653,615.85324,571,3.1173134e+05,1.5096980e+01,2.8429888e+03,1.3055528e+00,3.1222909e+05,1.5071846e+01,10000000,,,,,179.91653,6.9590933e-05,615.85324,5.4356849e-05,-5.6158245e-04,3.3443142e-03
120.62074470325024,3.1228475e+05,1.5164816e+01,0,8.578832e-04,179.91669,615.85288,572,3.1176266e+05,1.5098287e+01,2.8425586e+03,1.3027847e+00,3.1228475e+05,1.5164816e+01,0,,,,,179.91669,6.9593836e-05,615.85288,5.4362863e-05,-2.9510944e-04,3.3509261e-03
120.64117892293143,3.1226291e+05,1.5094578e+01,0,8.586029e-04,179.91674,615.85278,573,3.1176109e+05,1.5097275e+01,2.8402161e+03,1.3063352e+00,3.1226291e+05,1.5094578e+01,0,,,,,179.91674,6.9586386e-05,615.85278,5.4350247e-05,-8.1684761e-05,2.9048885e-03
120.66161324260611,3.1225712e+05,1.5113265e+01,10000000,8.593226e-04,179.91680,615.85293,574,3.1174666e+05,1.5097007e+01,2.8430410e+03,1.3027490e+00,3.1225712e+05,1.5113265e+01,10000000,,,,,179.91680,6.9589340e-05,615.85293,5.4359112e-05,1.0091478e-04,3.1171264e-03
120.68204766223062,3.1227575e+05,1.5103154e+01,0,8.600422e-04,179.91684,615.85280,575,3.1177031e+05,1.5097208e+01,2.8382690e+03,1.3019427e+00,3.1227575e+05,1.5103154e+01,0,,,,,179.91684,6.9583992e-05,615.85280,5.4353870e-05,9.1682872e-05,2.9421994e-03
120.7024818818536,3.1228972e+05,1.5103824e+01,0,8.607619e-04,179.91682,615.85279,576,3.1177156e+05,1.5097420e+01,2.8378030e+03,1.3059497e+00,3.1228972e+05,1.5103824e+01,0,,,,,179.91682,6.9579102e-05,615.85279,5.4352746e-05,7.8031801e-05,3.0023353e-03
120.72291620152828,3.1225081e+05,1.5097434e+01,0,8.614815e-04,179.91693,615.85262,577,3.1173922e+05,1.5096663e+01,2.8375862e+03,1.3030823e+00,3.1225081e+05,1.5097434e+01,0,,,,,179.91693,6.9601898e-05,615.85262,5.4353612e-05,2.4407402e-04,2.6694655e-03
120.74335062109458,3.1229238e+05,1.5128643e+01,0,8.622011e-04,179.91702,615.85295,578,3.1178112e+05,1.5098145e+01,2.8406594e+03,1.3003384e+00,3.1229238e+05,1.5128643e+01,0,,,,,179.91702,6.9583235e-05,615.85295,5.4356846e-05,2.9751094e-04,3.1818126e-03
120.76378484071756,3.1223159e+05,1.5034841e+01,10000000,8.629207e-04,179.91686,615.85286,579,3.1173594e+05,1.5096560e+01,2.8402466e+03,1.2996864e+00,3.1223159e+05,1.5034841e+01,10000000,,,,,179.91686,6.9590649e-05,615.85286,5.4353357e-05,1.7886360e-04,2.8539195e-03
120.78421916027582,3.1228306e+05,1.5135207e+01,0,8.636403e-04,179.91691,615.85268,580,3.1176541e+05,1.5098242e+01,2.8367668e+03,1.3050038e+00,3.1228306e+05,1.5135207e+01,0,,,,,179.91691,6.9590576e-05,615.85268,5.4360949e-05,1.5077110e-04,3.0647109e-03
120.80465347984136,3.1227172e+05,1.5148131e+01,0,8.643598e-04,179.91694,615.85293,581,3.1175053e+05,1.5097821e+01,2.8360334e+03,1.3034756e+00,3.1227172e+05,1.5148131e+01,0,,,,,179.91694,6.9588474e-05,615.85293,5.4360524e-05,2.3334482e-04,3.2205377e-03
120.8250877993487,3.1226425e+05,1.5130464e+01,10000000,8.650793e-04,179.91689,615.85261,582,3.1175778e+05,1.5097248e+01,2.8400200e+03,1.3020704e+00,3.1226425e+05,1.5130464e+01,10000000,,,,,179.91689,6.9583366e-05,615.85261,5.4357202e-05,1.7496746e-04,2.8479001e-03
120.84552211890696,3.1228244e+05,1.5184642e+01,0,8.657989e-04,179.91676,615.85287,583,3.1175981e+05,1.5097752e+01,2.8425063e+03,1.2991884e+00,3.1228244e+05,1.5184642e+01,0,,,,,179.91676,6.9588765e-05,615.85287,5.4360466e-05,6.6560438e-05,3.0893923e-03
120.86595643841429,3.1228544e+05,1.5124308e+01,0,8.665184e-04,179.91687,615.85298,584,3.1177375e+05,1.5098214e+01,2.8420298e+03,1.3025557e+00,3.1228544e+05,1.5124308e+01,0,,,,,179.91687,6.9583577e-05,615.85298,5.4356355e-05,2.2379367e-04,3.1660474e-03
120.88639085792238,3.1228291e+05,1.5192944e+01,10000000000000,8.672379e-04,179.91706,615.85262,585,3.1174991e+05,1.5097780e+01,2.8410464e+03,1.3010323e+00,3.1228291e+05,1.5192944e+01,10000000000000,,,,,179.91706,6.9592679e-05,615.85262,5.4366184e-05,3.5678211e-04,3.0813201e-03
120.90682507742167,3.1228909e+05,1.5187840e+01,10000000,8.679574e-04,179.91712,615.85272,586,3.1175956e+05,1.5098177e+01,2.8501326e+03,1.2990353e+00,3.1228909e+05,1.5187840e+01,10000000,,,,,179.91712,6.9599417e-05,615.85272,5.4381708e-05,4.4836689e-04,3.2557864e-03
120.9272593968708,3.1227878e+05,1.5155729e+01,0,8.686769e-04,179.91747,615.85279,587,3.1175494e+05,1.5097608e+01,2.8400103e+03,1.3002824e+00,3.1227878e+05,1.5155729e+01,0,,,,,179.91747,6.9591566e-05,615.85279,5.4358687e-05,7.1160647e-04,3.1597586e-03
120.9476938163134,3.1227609e+05,1.5203278e+01,0,8.693963e-04,179.91733,615.85295,588,3.1173641e+05,1.5097704e+01,2.8370872e+03,1.3037750e+00,3.1227609e+05,1.5203278e+01,0,,,,,179.91733,6.9598391e-05,615.85295,5.4365533e-05,6.1061681e-04,3.3027946e-03
120.96812803576177,3.1227856e+05,1.5212069e+01,0,8.701158e-04,179.91737,615.85335,589,3.1174297e+05,1.5096088e+01,2.8399602e+03,1.3026567e+00,3.1227856e+05,1.5212069e+01,0,,,,,179.91737,6.9586800e-05,615.85335,5.4367887e-05,7.7620719e-04,3.7966508e-03
120.98856235515268,3.1229694e+05,1.5207100e+01,0,8.708352e-04,179.91744,615.85351,590,3.1176694e+05,1.5096291e+01,2.8374326e+03,1.2995870e+00,3.1229694e+05,1.5207100e+01,0,,,,,179.91744,6.9581656e-05,615.85351,5.4363678e-05,8.6006033e-04,3.9510829e-03
121.00899657454283,3.1227525e+05,1.5198811e+01,0,8.715545e-04,179.91770,615.85365,591,3.1174019e+05,1.5095883e+01,2.8427302e+03,1.2995881e+00,3.1227525e+05,1.5198811e+01,0,,,,,179.91770,6.9592730e-05,615.85365,5.4371263e-05,1.0779311e-03,4.2496733e-03
121.02943099392724,3.1229147e+05,1.5150483e+01,0,8.722739e-04,179.91784,615.85355,592,3.1177059e+05,1.5096382e+01,2.8355347e+03,1.3012197e+00,3.1229147e+05,1.5150483e+01,0,,,,,179.91784,6.9573929e-05,615.85355,5.4361142e-05,1.2188205e-03,3.9256997e-03
121.04986531331815,3.1231669e+05,1.5255346e+01,0,8.729933e-04,179.91800,615.85380,593,3.1176294e+05,1.5096387e+01,2.8354170e+03,1.3025354e+00,3.1231669e+05,1.5255346e+01,0,,,,,179.91800,6.9584617e-05,615.85380,5.4366836e-05,1.4483113e-03,4.5229746e-03
121.07029963265086,3.1231425e+05,1.5231529e+01,0,8.737126e-04,179.91783,615.85349,594,3.1177150e+05,1.5096490e+01,2.8413787e+03,1.3002005e+00,3.1231425e+05,1.5231529e+01,0,,,,,179.91783,6.9584748e-05,615.85349,5.4365730e-05,1.2585941e-03,4.0138555e-03
121.09073395197629,3.1229584e+05,1.5237345e+01,0,8.744320e-04,179.91785,615.85355,595,3.1175419e+05,1.5096380e+01,2.8354036e+03,1.3033615e+00,3.1229584e+05,1.5237345e+01,0,,,,,179.91785,6.9590402e-05,615.85355,5.4368586e-05,1.2971696e-03,4.1314792e-03
121.111168271309,3.1229603e+05,1.5238500e+01,0,8.751513e-04,179.91804,615.85359,596,3.1174922e+05,1.5096085e+01,2.8426770e+03,1.2999916e+00,3.1229603e+05,1.5238500e+01,0,,,,,179.91804,6.9591901e-05,615.85359,5.4375774e-05,1.4365109e-03,4.2761797e-03
121.1316025905835,3.1228716e+05,1.5267126e+01,0,8.758706e-04,179.91802,615.85378,597,3.1172569e+05,1.5095803e+01,2.8434412e+03,1.3010138e+00,3.1228716e+05,1.5267126e+01,0,,,,,179.91802,6.9601032e-05,615.85378,5.4373515e-05,1.4835850e-03,4.4583953e-03
121.15203680990817,3.1225172e+05,1.5216079e+01,10000000000000,8.765899e-04,179.91782,615.85355,598,3.1171425e+05,1.5095856e+01,2.8348474e+03,1.3062904e+00,3.1225172e+05,1.5216079e+01,10000000000000,,,,,179.91782,6.9593923e-05,615.85355,5.4370743e-05,1.2551526e-03,4.0172203e-03
121.17247122912522,3.1230644e+05,1.5285272e+01,0,8.773091e-04,179.91784,615.85371,599,3.1174478e+05,1.5096078e+01,2.8362319e+03,1.2996246e+00,3.1230644e+05,1.5285272e+01,0,,,,,179.91784,6.9595335e-05,615.85371,5.4376535e-05,1.2002831e-03,4.5468160e-03
121.19290554839972,3.1229425e+05,1.5251374e+01,10000000,8.780284e-04,179.91781,615.85358,600,3.1175519e+05,1.5096556e+01,2.8412556e+03,1.2998631e+00,3.1229425e+05,1.5251374e+01,10000000,,,,,179.91781,6.9587732e-05,615.85358,5.4367028e-05,1.1123898e-03,4.1793059e-03
121.21333976760798,3.1232097e+05,1.5289105e+01,0,8.787476e-04,179.91755,615.85326,601,3.1175922e+05,1.5098052e+01,2.8396621e+03,1.3015107e+00,3.1232097e+05,1.5289105e+01,0,,,,,179.91755,6.9604357e-05,615.85326,5.4371962e-05,6.7850377e-04,4.1054767e-03
121.23377418682503,3.1228312e+05,1.5256616e+01,0,8.794668e-04,179.91739,615.85318,602,3.1173838e+05,1.5097547e+01,2.8388872e+03,1.3012955e+00,3.1228312e+05,1.5256616e+01,0,,,,,179.91739,6.9595109e-05,615.85318,5.4370805e-05,5.8064290e-04,3.8604804e-03
121.25420850604132,3.1228622e+05,1.5261889e+01,0,8.801860e-04,179.91725,615.85310,603,3.1174031e+05,1.5097631e+01,2.8372271e+03,1.3015803e+00,3.1228622e+05,1.5261889e+01,0,,,,,179.91725,6.9596710e-05,615.85310,5.4370739e-05,4.5781754e-04,3.7316706e-03
121.27464272519137,3.1231312e+05,1.5269918e+01,0,8.809052e-04,179.91697,615.85321,604,3.1176406e+05,1.5098023e+01,2.8395291e+03,1.3007985e+00,3.1231312e+05,1.5269918e+01,0,,,,,179.91697,6.9601170e-05,615.85321,5.4368709e-05,3.2474592e-04,3.7941476e-03
121.29507704440766,3.1232384e+05,1.5277896e+01,0,8.816244e-04,179.91709,615.85349,605,3.1176406e+05,1.5098006e+01,2.8382332e+03,1.3006077e+00,3.1232384e+05,1.5277896e+01,0,,,,,179.91709,6.9594396e-05,615.85349,5.4367232e-05,2.3491280e-04,4.1713975e-03
121.3155114635083,3.1231456e+05,1.5270575e+01,0,8.823435e-04,179.91673,615.85325,606,3.1176850e+05,1.5098227e+01,2.8294595e+03,1.3041298e+00,3.1231456e+05,1.5270575e+01,0,,,,,179.91673,6.9591304e-05,615.85325,5.4362063e-05,1.8521115e-04,3.7433009e-03
121.33594578265911,3.1232694e+05,1.5283279e+01,0,8.830627e-04,179.91717,615.85318,607,3.1175912e+05,1.5098157e+01,2.8324910e+03,1.3023816e+00,3.1232694e+05,1.5283279e+01,0,,,,,179.91717,6.9601367e-05,615.85318,5.4371932e-05,3.9397579e-04,4.0461039e-03
121.35638000175823,3.1229878e+05,1.5275668e+01,0,8.837818e-04,179.91693,615.85324,608,3.1174103e+05,1.5097554e+01,2.8315742e+03,1.3006823e+00,3.1229878e+05,1.5275668e+01,0,,,,,179.91693,6.9597998e-05,615.85324,5.4369870e-05,2.0864606e-04,3.6927247e-03
121.37681442085886,3.1230372e+05,1.5279184e+01,0,8.845009e-04,179.91720,615.85330,609,3.1173950e+05,1.5097702e+01,2.8325989e+03,1.3018671e+00,3.1230372e+05,1.5279184e+01,0,,,,,179.91720,6.9606773e-05,615.85330,5.4371762e-05,2.8526748e-04,4.1404548e-03
121.39724873989326,3.1232722e+05,1.5270314e+01,0,8.852199e-04,179.91701,615.85332,610,3.1177162e+05,1.5098015e+01,2.8314475e+03,1.3004711e+00,3.1232722e+05,1.5270314e+01,0,,,,,179.91701,6.9591879e-05,615.85332,5.4366970e-05,2.8950869e-04,4.0682126e-03
121.41768295899237,3.1228019e+05,1.5286324e+01,0,8.859390e-04,179.91705,615.85305,611,3.1171738e+05,1.5097000e+01,2.8278076e+03,1.3001630e+00,3.1228019e+05,1.5286324e+01,0,,,,,179.91705,6.9605521e-05,615.85305,5.4370965e-05,1.8245581e-04,3.7714324e-03
121.43811727797583,3.1232941e+05,1.5302999e+01,0,8.866580e-04,179.91709,615.85327,612,3.1175172e+05,1.5097836e+01,2.8286250e+03,1.3011531e+00,3.1232941e+05,1.5302999e+01,0,,,,,179.91709,6.9602902e-05,615.85327,5.4369186e-05,3.9425190e-04,3.9576227e-03
121.45855169701099,3.1231003e+05,1.5296227e+01,0,8.873770e-04,179.91715,615.85304,613,3.1173872e+05,1.5097710e+01,2.8252556e+03,1.3028693e+00,3.1231003e+05,1.5296227e+01,0,,,,,179.91715,6.9603520e-05,615.85304,5.4372074e-05,2.4556476e-04,3.7722653e-03
121.4789859160519,3.1228131e+05,1.5292200e+01,0,8.880961e-04,179.91682,615.85297,614,3.1171709e+05,1.5096803e+01,2.8301775e+03,1.2992343e+00,3.1228131e+05,1.5292200e+01,0,,,,,179.91682,6.9608061e-05,615.85297,5.4371118e-05,2.3458972e-04,3.6418976e-03
121.49942023503536,3.1233312e+05,1.5298063e+01,0,8.888150e-04,179.91714,615.85287,615,3.1175356e+05,1.5097871e+01,2.8273130e+03,1.3010011e+00,3.1233312e+05,1.5298063e+01,0,,,,,179.91714,6.9600421e-05,615.85287,5.4371834e-05,3.1461153e-04,3.8252911e-03
121.51985455395334,3.1228872e+05,1.5278886e+01,0,8.895340e-04,179.91703,615.85283,616,3.1173078e+05,1.5097143e+01,2.8301580e+03,1.2991759e+00,3.1228872e+05,1.5278886e+01,0,,,,,179.91703,6.9602102e-05,615.85283,5.4370677e-05,1.0924713e-04,3.5348292e-03
121.54028897293756,3.1230569e+05,1.5290488e+01,0,8.902529e-04,179.91700,615.85310,617,3.1173206e+05,1.5097526e+01,2.8329197e+03,1.3021722e+00,3.1230569e+05,1.5290488e+01,0,,,,,179.91700,6.9601971e-05,615.85310,5.4374719e-05,1.7695047e-04,3.8820212e-03
121.56072329186281,3.1229225e+05,1.5281435e+01,0,8.909719e-04,179.91709,615.85318,618,3.1171941e+05,1.5097308e+01,2.8276868e+03,1.3020540e+00,3.1229225e+05,1.5281435e+01,0,,,,,179.91709,6.9604881e-05,615.85318,5.4375592e-05,1.8433190e-04,3.8528710e-03
121.58115751072182,3.1231884e+05,1.5268945e+01,0,8.916907e-04,179.91686,615.85296,619,3.1176009e+05,1.5098349e+01,2.8528440e+03,1.2992399e+00,3.1231884e+05,1.5268945e+01,0,,,,,179.91686,6.9610258e-05,615.85296,5.4376989e-05,-2.7680080e-06,3.6423476e-03
121.60159192964784,3.1233756e+05,1.5294805e+01,0,8.924096e-04,179.91706,615.85296,620,3.1175234e+05,1.5097650e+01,2.8257749e+03,1.2993249e+00,3.1233756e+05,1.5294805e+01,0,,,,,179.91706,6.9598980e-05,615.85296,5.4369237e-05,1.8849531e-04,3.8704295e-03
121.62202624851489,3.1230856e+05,1.5265090e+01,0,8.931285e-04,179.91681,615.85283,621,3.1173894e+05,1.5097801e+01,2.8282502e+03,1.3038384e+00,3.1230856e+05,1.5265090e+01,0,,,,,179.91681,6.9607704e-05,615.85283,5.4370266e-05,-4.4587483e-05,3.6344873e-03
121.64246046731569,3.1231184e+05,1.5255013e+01,0,8.938473e-04,179.91664,615.85328,622,3.1174856e+05,1.5097501e+01,2.8293530e+03,1.2994998e+00,3.1231184e+05,1.5255013e+01,0,,,,,179.91664,6.9599701e-05,615.85328,5.4368811e-05,-1.2333613e-04,3.9994097e-03
121.66289478618273,3.1230888e+05,1.5283569e+01,0,8.945662e-04,179.91663,615.85297,623,3.1172378e+05,1.5097492e+01,2.8243923e+03,1.3035860e+00,3.1230888e+05,1.5283569e+01,0,,,,,179.91663,6.9608555e-05,615.85297,5.4377193e-05,-1.5680426e-04,3.9006567e-03
121.68332920499233,3.1232550e+05,1.5277154e+01,0,8.952850e-04,179.91672,615.85301,624,3.1175112e+05,1.5097774e+01,2.8284380e+03,1.3007896e+00,3.1232550e+05,1.5277154e+01,0,,,,,179.91672,6.9599628e-05,615.85301,5.4369939e-05,-1.7920074e-04,3.7749270e-03
121.70376342379313,3.1229141e+05,1.5257259e+01,0,8.960038e-04,179.91682,615.85314,625,3.1171734e+05,1.5097201e+01,2.8292568e+03,1.3020955e+00,3.1229141e+05,1.5257259e+01,0,,,,,179.91682,6.9604626e-05,615.85314,5.4376105e-05,-8.6123073e-06,3.9993310e-03
121.72419774254377,3.1230472e+05,1.5276844e+01,0,8.967225e-04,179.91653,615.85326,626,3.1172303e+05,1.5096918e+01,2.8258389e+03,1.2980134e+00,3.1230472e+05,1.5276844e+01,0,,,,,179.91653,6.9608162e-05,615.85326,5.4374679e-05,-1.8644439e-04,4.2046597e-03
121.74463216129516,3.1230888e+05,1.5271879e+01,0,8.974413e-04,179.91646,615.85287,627,3.1174719e+05,1.5097658e+01,2.8281687e+03,1.3012539e+00,3.1230888e+05,1.5271879e+01,0,,,,,179.91646,6.9603979e-05,615.85287,5.4370608e-05,-3.0839027e-04,3.6319224e-03
121.76506638003775,3.1228966e+05,1.5250624e+01,10000000,8.981600e-04,179.91671,615.85324,628,3.1170734e+05,1.5097824e+01,2.8299150e+03,1.3026011e+00,3.1228966e+05,1.5250624e+01,10000000,,,,,179.91671,6.9612288e-05,615.85324,5.4385579e-05,-1.4531823e-04,4.1537723e-03
121.78550069878838,3.1228531e+05,1.5281533e+01,0,8.988788e-04,179.91643,615.85292,629,3.1170859e+05,1.5096952e+01,2.8307825e+03,1.3015453e+00,3.1228531e+05,1.5281533e+01,0,,,,,179.91643,6.9607799e-05,615.85292,5.4374366e-05,-4.2808824e-04,3.5974695e-03
121.8059350174226,3.1229694e+05,1.5261053e+01,0,8.995974e-04,179.91623,615.85295,630,3.1172150e+05,1.5097148e+01,2.8221472e+03,1.3006108e+00,3.1229694e+05,1.5261053e+01,0,,,,,179.91623,6.9605849e-05,615.85295,5.4373184e-05,-4.8387502e-04,3.7195282e-03
121.82636933610775,3.1229466e+05,1.5264503e+01,0,9.003161e-04,179.91650,615.85303,631,3.1171316e+05,1.5097140e+01,2.8242354e+03,1.3022125e+00,3.1229466e+05,1.5264503e+01,0,,,,,179.91650,6.9622649e-05,615.85303,5.4377269e-05,-3.5644392e-04,3.8056630e-03
121.84680365480017,3.1233350e+05,1.5266620e+01,0,9.010348e-04,179.91662,615.85290,632,3.1174694e+05,1.5097608e+01,2.8248347e+03,1.3001560e+00,3.1233350e+05,1.5266620e+01,0,,,,,179.91662,6.9603244e-05,615.85290,5.4368043e-05,-1.7610201e-04,3.7445922e-03
121.86723797343438,3.1233266e+05,1.5258604e+01,0,9.017534e-04,179.91648,615.85259,633,3.1175488e+05,1.5097695e+01,2.8254968e+03,1.2990158e+00,3.1233266e+05,1.5258604e+01,0,,,,,179.91648,6.9600028e-05,615.85259,5.4362255e-05,-2.2664915e-04,3.1819919e-03
121.88767229206132,3.1232259e+05,1.5243218e+01,0,9.024721e-04,179.91662,615.85301,634,3.1172469e+05,1.5097363e+01,2.8247095e+03,1.3010689e+00,3.1232259e+05,1.5243218e+01,0,,,,,179.91662,6.9606685e-05,615.85301,5.4377739e-05,-1.2635044e-04,3.8146940e-03
121.90810661063733,3.1230259e+05,1.5284781e+01,0,9.031906e-04,179.91647,615.85290,635,3.1172444e+05,1.5096930e+01,2.8232529e+03,1.2993611e+00,3.1230259e+05,1.5284781e+01,0,,,,,179.91647,6.9603280e-05,615.85290,5.4368786e-05,-3.7776644e-04,3.5030141e-03
121.92854092921334,3.1233175e+05,1.5252319e+01,0,9.039092e-04,179.91659,615.85284,636,3.1173838e+05,1.5097535e+01,2.8261926e+03,1.3003659e+00,3.1233175e+05,1.5252319e+01,0,,,,,179.91659,6.9606969e-05,615.85284,5.4370445e-05,-3.5891947e-04,3.7116930e-03
121.94897514778131,3.1230541e+05,1.5256929e+01,0,9.046278e-04,179.91661,615.85276,637,3.1173006e+05,1.5097747e+01,2.8244287e+03,1.3053873e+00,3.1230541e+05,1.5256929e+01,0,,,,,179.91661,6.9607318e-05,615.85276,5.4370343e-05,-2.9703573e-04,3.4766172e-03
121.96940956629987,3.1229809e+05,1.5245770e+01,0,9.053463e-04,179.91691,615.85299,638,3.1171603e+05,1.5097118e+01,2.8228235e+03,1.3025210e+00,3.1229809e+05,1.5245770e+01,0,,,,,179.91691,6.9604961e-05,615.85299,5.4374355e-05,-8.9581205e-05,3.8453324e-03
121.98984388481767,3.1232172e+05,1.5227915e+01,10000000,9.060648e-04,179.91667,615.85301,639,3.1174272e+05,1.5098274e+01,2.8221040e+03,1.3032104e+00,3.1232172e+05,1.5227915e+01,10000000,,,,,179.91667,6.9603535e-05,615.85301,5.4370619e-05,-9.4035284e-05,3.9073457e-03
122.01027810333471,3.1228656e+05,1.5233663e+01,0,9.067833e-04,179.91651,615.85289,640,3.1171356e+05,1.5097242e+01,2.8249519e+03,1.3035355e+00,3.1228656e+05,1.5233663e+01,0,,,,,179.91651,6.9610462e-05,615.85289,5.4376851e-05,-3.5528859e-04,3.7021462e-03
122.03071252178779,3.1224406e+05,1.5272338e+01,0,9.075018e-04,179.91654,615.85358,641,3.1166069e+05,1.5096028e+01,2.8276536e+03,1.3009998e+00,3.1224406e+05,1.5272338e+01,0,,,,,179.91654,6.9616181e-05,615.85358,5.4383909e-05,-2.6799602e-04,4.3315706e-03
122.05114684024738,3.1231169e+05,1.5232439e+01,0,9.082202e-04,179.91648,615.85320,642,3.1173281e+05,1.5097484e+01,2.8222834e+03,1.3015358e+00,3.1231169e+05,1.5232439e+01,0,,,,,179.91648,6.9606620e-05,615.85320,5.4374843e-05,-3.3834169e-04,4.2188335e-03
122.0715811586997,3.1227334e+05,1.5268623e+01,0,9.089387e-04,179.91643,615.85323,643,3.1169728e+05,1.5096549e+01,2.8259502e+03,1.2990258e+00,3.1227334e+05,1.5268623e+01,0,,,,,179.91643,6.9610054e-05,615.85323,5.4377262e-05,-4.0194503e-04,3.9267302e-03
122.09201537710032,3.1226778e+05,1.5238665e+01,0,9.096571e-04,179.91658,615.85324,644,3.1167334e+05,1.5096360e+01,2.8222041e+03,1.3025109e+00,3.1226778e+05,1.5238665e+01,0,,,,,179.91658,6.9620757e-05,615.85324,5.4384760e-05,-3.2633747e-04,4.2427010e-03
122.11244979550247,3.1227488e+05,1.5238714e+01,0,9.103755e-04,179.91659,615.85339,645,3.1169234e+05,1.5096640e+01,2.8200486e+03,1.3015376e+00,3.1227488e+05,1.5238714e+01,0,,,,,179.91659,6.9613139e-05,615.85339,5.4377851e-05,-3.4029232e-04,4.1797287e-03
122.13288411383837,3.1227475e+05,1.5240673e+01,0,9.110938e-04,179.91678,615.85298,646,3.1168578e+05,1.5096231e+01,2.8266982e+03,1.2985325e+00,3.1227475e+05,1.5240673e+01,0,,,,,179.91678,6.9610862e-05,615.85298,5.4386237e-05,-9.9795609e-05,3.9140354e-03
122.15331833218079,3.1229262e+05,1.5257092e+01,0,9.118122e-04,179.91674,615.85304,647,3.1169069e+05,1.5096684e+01,2.8282852e+03,1.3002634e+00,3.1229262e+05,1.5257092e+01,0,,,,,179.91674,6.9620037e-05,615.85304,5.4382323e-05,-1.1953837e-04,3.9504515e-03
122.17375275052473,3.1226281e+05,1.5269634e+01,0,9.125305e-04,179.91674,615.85323,648,3.1167316e+05,1.5096366e+01,2.8341782e+03,1.3019757e+00,3.1226281e+05,1.5269634e+01,0,,,,,179.91674,6.9618531e-05,615.85323,5.4384138e-05,-9.4448398e-05,4.0917215e-03
122.19418706886063,3.1226888e+05,1.5237996e+01,0,9.132489e-04,179.91680,615.85333,649,3.1167409e+05,1.5096163e+01,2.8244258e+03,1.3005663e+00,3.1226888e+05,1.5237996e+01,0,,,,,179.91680,6.9616377e-05,615.85333,5.4381442e-05,-7.5872740e-05,4.2908578e-03
122.21462128714484,3.1226544e+05,1.5274417e+01,0,9.139671e-04,179.91686,615.85316,650,3.1166541e+05,1.5095812e+01,2.8235322e+03,1.2995242e+00,3.1226544e+05,1.5274417e+01,0,,,,,179.91686,6.9617854e-05,615.85316,5.4381297e-05,1.1900807e-04,4.0434506e-03
122.2350556053716,3.1227047e+05,1.5261901e+01,0,9.146854e-04,179.91665,615.85319,651,3.1168434e+05,1.5096556e+01,2.8242832e+03,1.3025063e+00,3.1227047e+05,1.5261901e+01,0,,,,,179.91665,6.9612237e-05,615.85319,5.4378888e-05,-2.7853834e-05,3.9067036e-03
122.25549002365005,3.1225928e+05,1.5259947e+01,0,9.154037e-04,179.91671,615.85311,652,3.1166322e+05,1.5096142e+01,2.8200408e+03,1.3031443e+00,3.1225928e+05,1.5259947e+01,0,,,,,179.91671,6.9618181e-05,615.85311,5.4383228e-05,-6.4537984e-05,3.9834562e-03
122.27592424187606,3.1229525e+05,1.5228374e+01,0,9.161219e-04,179.91640,615.85317,653,3.1170547e+05,1.5096550e+01,2.8194348e+03,1.2991620e+00,3.1229525e+05,1.5228374e+01,0,,,,,179.91640,6.9609458e-05,615.85317,5.4373406e-05,-3.7462445e-04,3.9512445e-03
122.29635856004461,3.1227684e+05,1.5274785e+01,0,9.168400e-04,179.91652,615.85297,654,3.1168606e+05,1.5096162e+01,2.8244822e+03,1.2991861e+00,3.1227684e+05,1.5274785e+01,0,,,,,179.91652,6.9612659e-05,615.85297,5.4376826e-05,-2.7367577e-04,3.7447882e-03
122.31679297820665,3.1227950e+05,1.5222123e+01,0,9.175582e-04,179.91655,615.85327,655,3.1167656e+05,1.5096214e+01,2.8207444e+03,1.3007457e+00,3.1227950e+05,1.5222123e+01,0,,,,,179.91655,6.9617636e-05,615.85327,5.4381948e-05,-2.8021194e-04,4.2314637e-03
122.33722719637444,3.1225588e+05,1.5278519e+01,0,9.182764e-04,179.91638,615.85317,656,3.1166056e+05,1.5095548e+01,2.8237661e+03,1.2981309e+00,3.1225588e+05,1.5278519e+01,0,,,,,179.91638,6.9614987e-05,615.85317,5.4382963e-05,-3.9496552e-04,3.9001873e-03
