koi_period,koi_prad,koi_srad,koi_steff,koi_slogg,label,mission
5.115750935,60.74,1.101,6398.0,4.411,0.0,Kepler
1.213745575,21.69,0.661,4820.0,4.606,0.0,Kepler
7.189379172,11.94,1.076,6214.0,4.442,1.0,Kepler
1.423799421,4.69,1.019,5962.0,4.464,0.0,Kepler
1.8134378,0.69,0.7,5094.0,4.618,1.0,Kepler
14.78767172,3.46,1.248,5814.0,4.269,1.0,Kepler
4.16536757,1.0,0.912,5604.0,4.52,1.0,Kepler
14.48584765,2.88,1.085,5784.0,4.352,1.0,Kepler
40.6992062,3.2,1.362,6419.0,4.175,1.0,Kepler
4.532402495,3.69,1.173,5575.0,4.278,0.0,Kepler
25.273355,24.74,0.976,5313.0,4.39,0.0,Kepler
15.458056682,9.11,1.407,5868.0,4.169,1.0,Kepler
562.1725914,10.9,1.289,5589.0,4.229,1.0,Kepler
278.1243979,5.86,1.05,5799.0,4.408,1.0,Kepler
4.034914368,6.95,1.793,5548.0,3.964,1.0,Kepler
3.173914037,3.07,1.584,6432.0,4.164,1.0,Kepler
379.11996,2.74,0.81,5546.0,4.575,0.0,Kepler
52.513548727,12.43,0.98,5589.0,4.421,1.0,Kepler
4.17838675,3.13,1.687,5746.0,4.039,1.0,Kepler
9.84824649,2.68,1.248,5814.0,4.269,1.0,Kepler
19.7243672,3.57,1.248,5814.0,4.269,1.0,Kepler
51.75530504,2.61,1.005,5979.0,4.394,1.0,Kepler
16.2982201,0.78,0.521,3905.0,4.736,1.0,Kepler
7.38443269,2.42,1.248,5814.0,4.269,1.0,Kepler
7.06115081,171.85,0.848,5795.0,4.554,0.0,Kepler
2190.7010353,3.12,0.736,4965.0,4.555,1.0,Kepler
7.23858162,1.34,0.831,5411.0,4.561,1.0,Kepler
161.4746786,3.25,1.044,5761.0,4.383,1.0,Kepler
6.277827312,4.87,0.891,6077.0,4.526,0.0,Kepler
16.71987303,2.52,1.085,6020.0,4.389,1.0,Kepler
12.011661094,55.2,2.396,6753.0,3.91,0.0,Kepler
3.275821982,3.54,1.972,6185.0,4.013,1.0,Kepler
15.87360981,1.53,0.737,5656.0,4.607,1.0,Kepler
12.3860474,1.11,0.888,5121.0,4.457,1.0,Kepler
1.360834768,7.24,0.872,6215.0,4.543,0.0,Kepler
7.256962446,3.53,1.549,5858.0,4.112,1.0,Kepler
29.66631669,2.83,1.098,5956.0,4.322,1.0,Kepler
16.2254975,1.21,1.098,5956.0,4.322,1.0,Kepler
1.260258822,3.57,0.954,5550.0,4.5,1.0,Kepler
3.29534567,1.23,0.954,5550.0,4.5,1.0,Kepler
0.542122617,0.94,0.998,5875.0,4.476,0.0,Kepler
5.25449393,1.41,0.954,5550.0,4.5,1.0,Kepler
5.924993927,3.15,0.679,5016.0,4.641,1.0,Kepler
11.34934848,2.39,0.679,5016.0,4.641,1.0,Kepler
26.94927489,7.37,0.512,4723.0,4.741,0.0,Kepler
23.6421965,2.9,0.882,5750.0,4.538,1.0,Kepler
67.0930642,3.51,0.882,5750.0,4.538,1.0,Kepler
17.97979816,2.89,1.352,6141.0,4.272,1.0,Kepler
30.99664113,2.43,0.853,5324.0,4.544,1.0,Kepler
2.462344253,1.33,1.008,5736.0,4.467,1.0,Kepler
4.822969318,2.22,1.008,5736.0,4.467,1.0,Kepler
6.0799457,0.86,1.168,6008.0,4.35,1.0,Kepler
28.7796446,1.95,1.044,6000.0,4.45,1.0,Kepler
15.66057688,2.05,1.044,6000.0,4.45,1.0,Kepler
17.42115972,3.11,0.972,5679.0,4.487,1.0,Kepler
3.13295351,1.39,0.679,5016.0,4.641,1.0,Kepler
18.64349986,2.14,0.679,5016.0,4.641,1.0,Kepler
93.803766,2.05,0.914,5559.0,4.47,0.0,Kepler
24.5434566,3.08,0.91,5955.0,4.52,1.0,Kepler
51.07926451,2.75,1.022,5833.0,4.407,1.0,Kepler
70.2780911,2.54,0.91,5955.0,4.52,1.0,Kepler
9.9664004,16.89,3.079,6638.0,3.664,1.0,Kepler
14.85185526,2.73,0.652,4129.0,4.636,1.0,Kepler
4.350413063,1.26,0.876,5978.0,4.534,0.0,Kepler
1.376384817,1.47,0.746,5278.0,4.591,0.0,Kepler
45.977861823,17.09,1.096,5761.0,4.306,0.0,Kepler
29.90721859,2.16,0.896,5739.0,4.476,1.0,Kepler
7.03380109,2.61,1.934,6122.0,4.019,0.0,Kepler
56.391062,3.58,0.628,4406.0,4.643,1.0,Kepler
3.032147946,3.62,1.447,5827.0,4.151,1.0,Kepler
15.96532718,3.33,1.433,5880.0,4.154,1.0,Kepler
12.718711489,120.02,1.596,6120.0,4.036,0.0,Kepler
22.34213536,5.19,0.707,5237.0,4.568,1.0,Kepler
18.79418506,2.33,0.602,4126.0,4.668,1.0,Kepler
6.73893544,1.44,0.602,4126.0,4.668,1.0,Kepler
14.49839316,5.16,0.735,5268.0,4.602,0.0,Kepler
10.3392408,2.98,0.87,5730.0,4.545,1.0,Kepler
8.50339249,1.95,1.265,5877.0,4.233,1.0,Kepler
23.7832097,2.01,1.265,5877.0,4.233,1.0,Kepler
3.041547148,60.05,1.295,6431.0,4.293,0.0,Kepler
5.16949729,2.06,1.409,6011.0,4.123,1.0,Kepler
10.47490332,15.45,3.232,6526.0,3.616,1.0,Kepler
5.41460536,116.93,2.943,6033.0,3.676,0.0,Kepler
30.86436512,2.23,0.828,5677.0,4.563,1.0,Kepler
9.36059705,1.42,0.828,5677.0,4.563,1.0,Kepler
14.6672293,1.21,0.828,5677.0,4.563,1.0,Kepler
68.1609897,1.45,0.828,5677.0,4.563,1.0,Kepler
13.28689997,2.78,0.87,5730.0,4.545,1.0,Kepler
1.287076693,1.39,0.525,3736.0,4.724,1.0,Kepler
61.858947,2.47,2.817,5529.0,3.685,1.0,Kepler
17.6717714,2.44,0.687,4869.0,4.636,1.0,Kepler
23.355341391,21.55,0.905,5754.0,4.534,0.0,Kepler
23.44970494,2.71,1.524,6188.0,4.196,1.0,Kepler
1.73513619,3.27,1.071,5751.0,4.391,1.0,Kepler
11.95474513,5.15,1.657,5059.0,3.976,1.0,Kepler
42.55930625,5.45,0.924,6032.0,4.489,0.0,Kepler
16.080657264,4.43,0.817,5303.0,4.547,1.0,Kepler
18.16407304,1.98,0.662,4926.0,4.653,1.0,Kepler
7.334073405,1.42,0.758,5985.0,4.603,0.0,Kepler
5.71489692,1.33,0.662,4926.0,4.653,1.0,Kepler
122.3858681,1.72,0.662,4926.0,4.653,1.0,Kepler
1.274840187,66.76,2.872,5365.0,3.669,0.0,Kepler
179.609803,5.47,1.433,5880.0,4.154,1.0,Kepler
1.368617188,1.84,1.584,6561.0,4.14,0.0,Kepler
1.125963085,1.41,1.116,6225.0,4.348,0.0,Kepler
8.59481851,1.75,0.915,5675.0,4.459,1.0,Kepler
10.22215697,1.72,0.915,5675.0,4.459,1.0,Kepler
25.6721559,2.68,1.179,6034.0,4.359,1.0,Kepler
151.8851881,2.47,1.179,6034.0,4.359,1.0,Kepler
1.065731229,384.26,10.105,6244.0,2.897,0.0,Kepler
18.39629744,2.47,0.804,5316.0,4.57,1.0,Kepler
1.012672041,5.89,1.338,6663.0,4.275,0.0,Kepler
28.714216138,42.19,1.417,6706.0,4.226,0.0,Kepler
21.77568158,4.76,1.694,5900.0,4.022,1.0,Kepler
41.0283424,3.92,1.694,5900.0,4.022,1.0,Kepler
0.83442282,0.64,0.897,5838.0,4.529,0.0,Kepler
1.906633332,2.72,1.243,6736.0,4.335,0.0,Kepler
4.069425638,1.53,0.68,4671.0,4.636,1.0,Kepler
4.06844957,0.98,1.071,5751.0,4.391,1.0,Kepler
16.28247625,1.88,0.68,4671.0,4.636,1.0,Kepler
3.162692075,2.61,1.085,5821.0,4.355,1.0,Kepler
31.7848157,3.55,1.694,5900.0,4.022,1.0,Kepler
13.17555999,2.82,1.694,5900.0,4.022,1.0,Kepler
5.66815821,1.85,1.694,5900.0,4.022,1.0,Kepler
17.40665216,2.95,1.216,6086.0,4.274,1.0,Kepler
3.07365139,0.79,0.831,6068.0,4.565,1.0,Kepler
6.41496453,25.79,1.183,6170.0,4.259,0.0,Kepler
5.370639542,2.54,1.085,5821.0,4.355,1.0,Kepler
11.32977062,1.37,1.085,5821.0,4.355,1.0,Kepler
23.20579353,5.86,3.231,5460.0,3.626,1.0,Kepler
6.07972016,2.32,1.346,5460.0,4.139,1.0,Kepler
275.07365,1.86,1.187,5604.0,4.226,1.0,Kepler
14.40090414,2.71,1.198,5815.0,4.27,1.0,Kepler
7.69363627,2.12,1.216,6086.0,4.274,1.0,Kepler
21.3851584,2.17,0.825,5376.0,4.516,1.0,Kepler
5.37493289,2.12,1.689,6167.0,4.037,1.0,Kepler
8.58600968,1.84,1.689,6167.0,4.037,1.0,Kepler
4.50158249,0.73,0.553,4339.0,4.711,1.0,Kepler
3.88688862,1.29,1.689,6167.0,4.037,1.0,Kepler
2.192009479,35.9,1.125,5499.0,4.28,0.0,Kepler
8.254912972,11.86,0.835,5366.0,4.5,0.0,Kepler
2.628117322,1.77,0.557,3939.0,4.705,1.0,Kepler
5.06546874,0.62,0.557,3939.0,4.705,1.0,Kepler
3.170626881,14.37,1.034,6068.0,4.428,0.0,Kepler
5.89399142,11.16,0.893,5713.0,4.541,1.0,Kepler
25.6613816,1.78,1.198,5815.0,4.27,1.0,Kepler
10.21418792,2.29,1.332,5843.0,4.25,1.0,Kepler
2.755637216,1.37,0.553,4121.0,4.709,1.0,Kepler
36.2671673,1.5,0.62,4264.0,4.637,0.0,Kepler
14.91095177,2.62,0.899,5650.0,4.5,1.0,Kepler
20.30652862,1.58,0.553,4121.0,4.709,1.0,Kepler
44.6996563,3.05,1.046,5497.0,4.394,1.0,Kepler
3.619309734,1.47,1.046,5497.0,4.394,1.0,Kepler
124.5245224,2.69,1.046,5497.0,4.394,1.0,Kepler
7.6720844,0.72,0.807,5972.0,4.57,1.0,Kepler
2.178150857,1.11,0.836,5691.0,4.56,0.0,Kepler
2.178150567,34.19,1.254,6820.0,4.328,0.0,Kepler
25.33709016,3.47,0.635,4469.0,4.625,0.0,Kepler
4.396999852,13.57,1.156,5949.0,4.311,0.0,Kepler
14.28228147,1.82,0.595,4102.0,4.675,1.0,Kepler
3.251659087,9.83,1.087,6367.0,4.419,1.0,Kepler
1.16015259,1.4,0.985,5842.0,4.433,0.0,Kepler
3.743166733,1.5,1.331,6181.0,4.234,1.0,Kepler
13.13747785,1.85,1.143,5762.0,4.314,1.0,Kepler
7.78199862,1.32,1.143,5762.0,4.314,1.0,Kepler
2.2227289,34.14,20.848,4996.0,2.354,0.0,Kepler
23.4433748,1.29,1.143,5762.0,4.314,1.0,Kepler
5.868066282,3.6,1.555,5918.0,4.127,1.0,Kepler
1.61189046,1.72,1.555,5918.0,4.127,1.0,Kepler
9.940666412,2.87,1.259,6215.0,4.305,1.0,Kepler
4.182001885,2.46,0.865,5328.0,4.551,1.0,Kepler
66.47762,1.83,0.775,5515.0,4.592,1.0,Kepler
1.621668852,32.76,0.966,6106.0,4.487,0.0,Kepler
26.89316101,6.78,0.908,6096.0,4.511,1.0,Kepler
14.70749512,2.04,1.28,5676.0,4.247,1.0,Kepler
20.73989406,2.11,0.77,5132.0,4.571,1.0,Kepler
47.4277116,2.33,0.77,5132.0,4.571,1.0,Kepler
5.07442951,1.38,0.857,5448.0,4.562,0.0,Kepler
12.874712426,11.26,1.424,5963.0,4.218,1.0,Kepler
176.2432946,48.15,1.231,5559.0,4.209,0.0,Kepler
3.07155284,1.65,1.555,5918.0,4.127,1.0,Kepler
22.24814617,2.72,0.943,5629.0,4.503,1.0,Kepler
0.702739679,0.73,0.836,5269.0,4.508,1.0,Kepler
4.305219002,10.34,1.0,5780.0,4.438,0.0,Kepler
13.779711352,47.58,2.947,6444.0,3.643,0.0,Kepler
2.508057497,3.25,0.761,4780.0,4.597,1.0,Kepler
5.07437786,23.71,0.919,5661.0,4.48,0.0,Kepler
0.900375925,0.82,1.28,5676.0,4.247,1.0,Kepler
4.585466941,3.29,1.495,5788.0,4.16,1.0,Kepler
22.71443351,4.01,1.495,5788.0,4.16,1.0,Kepler
47.903427,3.55,1.495,5788.0,4.16,1.0,Kepler
9.034190783,1.8,0.639,4499.0,4.635,1.0,Kepler
1.433339604,2.08,0.999,6077.0,4.471,0.0,Kepler
37.86511904,40.36,0.963,5858.0,4.495,0.0,Kepler
9.07098164,2.94,0.929,5672.0,4.506,1.0,Kepler
2.879243323,21.02,0.885,5941.0,4.533,0.0,Kepler
45.15535633,7.65,0.972,6046.0,4.486,1.0,Kepler
9.48965527,2.16,1.204,5672.0,4.279,1.0,Kepler
4.22865217,1.83,1.499,5966.0,4.169,1.0,Kepler
2.85889907,0.73,0.754,4973.0,4.603,0.0,Kepler
7.46662068,1.65,1.499,5966.0,4.169,1.0,Kepler
16.25951967,1.72,1.499,5966.0,4.169,1.0,Kepler
11.1317901,1.47,1.499,5966.0,4.169,1.0,Kepler
28.1224393,0.9,0.639,4499.0,4.635,1.0,Kepler
11.427550984,2.35,1.005,5979.0,4.394,1.0,Kepler
0.983304511,1.1,1.198,6363.0,4.386,0.0,Kepler
45.9029768,1.18,0.639,4499.0,4.635,1.0,Kepler
4.159816554,0.86,0.639,4499.0,4.635,1.0,Kepler
5.69059163,3.1,0.81,5244.0,4.538,1.0,Kepler
4.885488596,16.66,1.909,6036.0,3.968,1.0,Kepler
130.17802962,10.44,0.972,6046.0,4.486,1.0,Kepler
85.3162004,6.34,0.972,6046.0,4.486,1.0,Kepler
17.761998411,14.25,0.669,5088.0,4.612,1.0,Kepler
155.042265,26.44,3.322,4994.0,3.509,1.0,Kepler
10.34973276,1.44,1.109,6003.0,4.303,1.0,Kepler
16.08786246,2.56,0.914,5506.0,4.473,1.0,Kepler
25.0032023,1.47,1.685,6148.0,4.055,1.0,Kepler
41.74938613,2.94,0.914,5506.0,4.473,1.0,Kepler
0.56680081,1.02,0.914,5506.0,4.473,0.0,Kepler
4.41746257,3.95,2.297,6570.0,3.86,1.0,Kepler
8.981014925,3.14,0.967,5666.0,4.362,1.0,Kepler
16.33888067,10.47,2.595,4877.0,3.645,1.0,Kepler
39.1307086,1.54,1.08,6295.0,4.401,0.0,Kepler
10.04157214,2.97,0.81,5244.0,4.538,1.0,Kepler
18.36974658,3.58,0.81,5244.0,4.538,1.0,Kepler
2.79590004,1.66,0.81,5244.0,4.538,1.0,Kepler
13.72462702,2.13,1.171,5817.0,4.293,1.0,Kepler
46.40626,2.66,1.227,6086.0,4.276,1.0,Kepler
80.84069,15.11,1.597,5511.0,4.069,1.0,Kepler
15.67750191,1.42,1.109,6003.0,4.303,1.0,Kepler
5.59931543,1.22,1.109,6003.0,4.303,1.0,Kepler
25.2100146,0.95,1.109,6003.0,4.303,1.0,Kepler
17.79001678,2.7,0.927,5569.0,4.474,1.0,Kepler
49.5674085,2.91,0.927,5569.0,4.474,1.0,Kepler
6.790120801,9.86,2.001,6372.0,3.954,1.0,Kepler
1.655467295,2.17,0.695,4583.0,4.6,0.0,Kepler
7.972510087,3.22,0.533,3912.0,4.728,1.0,Kepler
2.453236139,2.26,0.533,3912.0,4.728,1.0,Kepler
11.9710626,5.84,1.464,6312.0,4.127,0.0,Kepler
6.0404622,1.3,0.825,5297.0,4.578,1.0,Kepler
4.13852825,1.3,0.825,5297.0,4.578,1.0,Kepler
3.936993144,3.36,0.843,5431.0,4.563,1.0,Kepler
28.08185982,3.63,0.843,5431.0,4.563,1.0,Kepler
23.66834635,2.32,1.005,5979.0,4.394,1.0,Kepler
10.08881066,4.71,0.843,5431.0,4.563,1.0,Kepler
60.458443,1.59,1.181,5865.0,4.297,1.0,Kepler
6.97106919,2.07,0.983,5871.0,4.493,0.0,Kepler
1.311842968,1.43,0.927,5569.0,4.474,1.0,Kepler
38.13853099,68.75,2.343,6481.0,3.861,0.0,Kepler
14.58649856,2.45,1.191,6063.0,4.29,1.0,Kepler
8.0292018,0.99,1.191,6063.0,4.29,1.0,Kepler
1.05569286,0.45,0.751,4955.0,4.561,0.0,Kepler
7.75192755,1.89,0.912,5604.0,4.52,1.0,Kepler
31.80475991,2.99,1.356,5867.0,4.235,1.0,Kepler
16.2580276,0.92,1.356,5867.0,4.235,1.0,Kepler
8.600153929,26.52,3.913,6093.0,3.475,1.0,Kepler
3.719809197,87.21,2.348,6284.0,3.813,0.0,Kepler
0.73975345,2.09,0.935,5271.0,4.436,0.0,Kepler
1.612249049,50.98,2.569,6732.0,3.793,0.0,Kepler
44.258173075,37.38,2.326,6544.0,3.839,0.0,Kepler
3.05933906,36.0,1.116,6238.0,4.337,0.0,Kepler
0.624677585,1.28,1.996,9653.0,4.191,0.0,Kepler
0.759763198,1.2,0.818,5520.0,4.572,0.0,Kepler
372.37369,2.68,1.029,6109.0,4.455,0.0,Kepler
126.55719,4.59,1.854,6501.0,4.054,1.0,Kepler
12.435190544,0.52,0.62,4756.0,4.676,0.0,Kepler
20.0983676,1.58,1.26,6053.0,4.279,1.0,Kepler
85.112898,2.21,0.975,6018.0,4.485,0.0,Kepler
2.41750021,1.19,1.308,5575.0,4.189,1.0,Kepler
4.03357434,1.23,1.308,5575.0,4.189,1.0,Kepler
0.504426087,33.96,0.901,6043.0,4.452,0.0,Kepler
7.66462913,1.6,1.515,5640.0,4.087,1.0,Kepler
9.6887216,3.09,1.196,6457.0,4.358,1.0,Kepler
19.597317,3.78,1.019,5569.0,4.368,1.0,Kepler
13.06243545,1.36,0.655,4522.0,4.615,1.0,Kepler
0.793663156,1.14,0.825,5077.0,4.533,0.0,Kepler
2.81401302,1.51,1.967,5541.0,3.869,0.0,Kepler
3.74031708,1.38,1.063,6260.0,4.433,1.0,Kepler
0.851678507,0.85,1.029,5403.0,4.389,0.0,Kepler
205.30627,2.48,0.955,6045.0,4.494,0.0,Kepler
0.978046982,129.67,4.569,5100.0,3.368,0.0,Kepler
1.332566763,1.49,0.752,5134.0,4.599,0.0,Kepler
1.89131005,6.4,1.12,5706.0,4.255,0.0,Kepler
0.692978457,2.24,2.304,6105.0,3.805,1.0,Kepler
185.53285,28.39,0.87,5817.0,4.544,0.0,Kepler
0.885131111,0.9,0.867,5904.0,4.543,0.0,Kepler
1.85447373,1.33,0.743,5341.0,4.609,0.0,Kepler
0.487656278,0.99,0.937,5957.0,4.506,1.0,Kepler
0.502622858,1.41,1.098,6029.0,4.385,0.0,Kepler
31.8055128,0.63,0.525,4729.0,4.726,1.0,Kepler
3.25424652,0.96,1.004,5692.0,4.421,1.0,Kepler
3.50472344,0.8,0.854,5115.0,4.477,1.0,Kepler
124.827797,2.57,1.032,5349.0,4.353,1.0,Kepler
11.9294568,1.05,0.9,5975.0,4.48,1.0,Kepler
0.786260569,15.72,0.557,4223.0,4.681,0.0,Kepler
0.597934463,23.2,0.863,6052.0,4.539,0.0,Kepler
360.76458,60.3,0.724,5513.0,4.616,0.0,Kepler
2.15292788,1.02,1.555,5851.0,3.969,0.0,Kepler
2.61585431,1.28,0.945,6131.0,4.497,0.0,Kepler
9.54699216,1.71,1.232,6274.0,4.357,1.0,Kepler
14.708641,1.82,1.232,6274.0,4.357,1.0,Kepler
31.3351094,1.99,1.142,6404.0,4.393,1.0,Kepler
1.061002863,1.06,0.881,5767.0,4.538,0.0,Kepler
363.35755,3.45,1.783,5086.0,3.89,0.0,Kepler
0.924821319,1.1,0.974,6135.0,4.455,0.0,Kepler
4.4697452,2.43,1.125,6102.0,4.316,0.0,Kepler
214.881456,2.68,0.995,5323.0,4.378,1.0,Kepler
122.906853,3.55,0.866,5692.0,4.547,0.0,Kepler
12.422216754,0.8,1.084,6231.0,4.424,0.0,Kepler
4.85018974,1.1,0.973,6032.0,4.485,1.0,Kepler
383.43595,2.53,0.729,5576.0,4.615,0.0,Kepler
3.82315697,0.77,1.122,6202.0,4.422,1.0,Kepler
0.842336445,0.9,0.998,5765.0,4.415,0.0,Kepler
13.6032081,0.75,0.511,3780.0,4.746,1.0,Kepler
0.914468919,36.84,0.989,5762.0,4.415,0.0,Kepler
1.54039744,1.08,0.884,5649.0,4.421,0.0,Kepler
8.45805119,2.52,1.471,6172.0,4.198,1.0,Kepler
101.1107014,1.61,0.561,4133.0,4.705,1.0,Kepler
0.907943645,49.37,1.166,6434.0,4.354,0.0,Kepler
94.446856,7.13,2.478,5780.0,3.729,0.0,Kepler
0.92565941,0.88,1.612,6058.0,4.135,0.0,Kepler
0.537110149,32.19,2.537,5395.0,3.739,0.0,Kepler
9.84262076,2.41,0.972,5585.0,4.49,1.0,Kepler
2.99194823,0.78,0.727,5269.0,4.62,0.0,Kepler
62.3026877,3.05,0.971,5688.0,4.415,1.0,Kepler
72.3826983,4.21,1.988,5508.0,3.897,1.0,Kepler
360.33012,2.34,0.74,5054.0,4.606,0.0,Kepler
0.566803149,1.93,1.096,6147.0,4.435,0.0,Kepler
15.3466028,3.64,2.259,6771.0,3.934,0.0,Kepler
7.23531329,1.53,1.421,6422.0,4.219,1.0,Kepler
0.531106622,7.54,0.762,4978.0,4.539,0.0,Kepler
1.332547503,1.23,0.999,6077.0,4.471,0.0,Kepler
225.585245,3.71,1.363,5929.0,4.243,1.0,Kepler
24.4972683,2.74,1.162,6392.0,4.399,1.0,Kepler
4.20253859,0.71,1.015,5596.0,4.343,0.0,Kepler
0.535578808,33.97,1.313,6610.0,4.264,0.0,Kepler
0.89486317,1.19,0.863,5764.0,4.548,0.0,Kepler
64.1862264,8.0,2.758,6951.0,3.766,1.0,Kepler
4.62602867,1.65,0.797,5834.0,4.566,1.0,Kepler
8.93484887,1.83,1.347,6688.0,4.304,1.0,Kepler
7.04716175,1.1,0.776,5496.0,4.592,0.0,Kepler
368.71479,91.06,0.872,5716.0,4.544,0.0,Kepler
4.93211932,1.02,1.421,6422.0,4.219,1.0,Kepler
4.85819429,2.04,2.326,6109.0,3.78,1.0,Kepler
119.0192648,4.44,0.905,5754.0,4.534,0.0,Kepler
8.40693068,1.95,1.533,5365.0,4.02,1.0,Kepler
3.39904814,0.81,0.929,5766.0,4.444,1.0,Kepler
0.974479091,1.19,0.819,5043.0,4.502,0.0,Kepler
3.57017774,57.36,69.001,3812.0,0.93,0.0,Kepler
1.10601182,0.77,1.031,6241.0,4.45,0.0,Kepler
6.873655305,1.21,0.912,5668.0,4.492,0.0,Kepler
0.626281766,1.76,0.823,4922.0,4.505,1.0,Kepler
1.183505016,0.8,0.746,4832.0,4.592,1.0,Kepler
2.790643481,0.99,0.603,4353.0,4.681,1.0,Kepler
0.971915957,0.79,0.889,5196.0,4.458,1.0,Kepler
3.03196812,0.9,0.993,5755.0,4.402,1.0,Kepler
1.2940561,5.27,7.146,6635.0,3.092,0.0,Kepler
0.53936593,9.19,5.302,6341.0,3.301,0.0,Kepler
0.643703667,1.48,1.114,6161.0,4.362,0.0,Kepler
15.9042402,3.79,1.53,5583.0,4.077,1.0,Kepler
0.735146413,168.34,7.435,6611.0,3.112,0.0,Kepler
0.827351796,0.9,1.31,5609.0,4.141,0.0,Kepler
4.16288745,1.32,0.651,4478.0,4.615,1.0,Kepler
0.618952198,4.96,0.116,2661.0,5.283,0.0,Kepler
1.31723412,125.56,12.08,6740.0,2.816,0.0,Kepler
4.44902309,0.55,0.603,4353.0,4.681,1.0,Kepler
1.121733366,2.39,2.571,5023.0,3.682,1.0,Kepler
4.95060632,1.28,0.717,5431.0,4.623,1.0,Kepler
379.08202,23.99,0.96,5982.0,4.493,0.0,Kepler
366.31509,2.87,1.524,6705.0,4.16,0.0,Kepler
0.536544193,0.9,0.728,5041.0,4.597,0.0,Kepler
1.005205893,0.85,0.863,5718.0,4.549,1.0,Kepler
43.796785,20.79,0.941,6109.0,4.432,0.0,Kepler
0.952371227,21.96,0.921,6086.0,4.511,0.0,Kepler
1.089088292,1.28,1.069,6194.0,4.445,0.0,Kepler
7.7553808,22.2,0.766,5607.0,4.539,0.0,Kepler
0.730949487,1.27,1.191,6238.0,4.365,0.0,Kepler
3.95116635,0.83,1.065,5574.0,4.354,1.0,Kepler
2.89223998,0.7,1.065,5574.0,4.354,1.0,Kepler
0.991552822,37.93,1.862,5908.0,3.888,0.0,Kepler
1.89124187,0.93,0.927,5285.0,4.474,0.0,Kepler
3.79437277,1.36,1.507,5455.0,4.025,1.0,Kepler
184.77271,2.41,0.801,5273.0,4.566,1.0,Kepler
392.49728,2.82,0.872,5737.0,4.544,0.0,Kepler
363.41165,3.14,0.999,6025.0,4.472,1.0,Kepler
59.284064,1.81,0.859,5225.0,4.505,1.0,Kepler
6.96704926,6.14,3.53,6303.0,3.595,1.0,Kepler
8.8109721,47.94,1.0,5780.0,4.438,0.0,Kepler
168.81133,1.69,0.707,4798.0,4.62,1.0,Kepler
67.968656,1.71,0.95,5670.0,4.387,1.0,Kepler
215.956008,3.36,1.313,6163.0,4.27,1.0,Kepler
2.15681538,1.06,0.983,6084.0,4.45,0.0,Kepler
0.708563091,15.38,0.648,5271.0,4.669,0.0,Kepler
2.00870696,0.55,0.759,5341.0,4.526,1.0,Kepler
366.24282,2.4,0.893,5713.0,4.541,0.0,Kepler
1.33256418,0.81,0.62,5157.0,4.641,0.0,Kepler
0.655939788,1.48,1.755,4968.0,3.924,1.0,Kepler
12.4258833,2.19,1.632,5611.0,3.933,0.0,Kepler
1.387838134,1.24,1.044,6273.0,4.442,0.0,Kepler
0.678349364,19.06,0.829,5569.0,4.566,0.0,Kepler
1.022028468,26.91,0.855,5445.0,4.456,0.0,Kepler
0.72359699,6.73,2.858,8855.0,3.818,0.0,Kepler
1.6156052,34.69,1.623,6770.0,4.15,0.0,Kepler
1.8913182,0.9,0.633,4476.0,4.627,0.0,Kepler
494.165759,4.5,1.162,6392.0,4.399,0.0,Kepler
2.43585046,2.6,3.247,6501.0,3.613,0.0,Kepler
1.33255441,1.12,1.028,6099.0,4.456,0.0,Kepler
359.1015,2.37,1.047,6373.0,4.438,0.0,Kepler
0.941840589,27.05,1.142,6419.0,4.33,0.0,Kepler
1.728521892,1.19,1.157,5872.0,4.282,0.0,Kepler
1.89125855,0.81,0.927,6569.0,4.41,0.0,Kepler
8.65312868,20.38,0.893,5880.0,4.525,0.0,Kepler
30.0899459,2.25,1.209,6056.0,4.332,1.0,Kepler
1.39862757,2.39,3.367,7872.0,3.732,0.0,Kepler
9.91937693,1.32,0.971,5688.0,4.415,1.0,Kepler
0.918510251,1.77,2.338,5837.0,3.791,0.0,Kepler
9.47850818,1.47,1.076,6249.0,4.428,1.0,Kepler
0.783258387,1.28,0.715,5067.0,4.565,0.0,Kepler
4.24263096,1.1,0.825,5072.0,4.521,1.0,Kepler
1.231363214,10.75,1.0,5780.0,4.438,0.0,Kepler
0.755101928,0.91,0.819,5465.0,4.535,0.0,Kepler
4.56447463,1.13,0.77,5270.0,4.596,0.0,Kepler
1.027904857,30.48,0.872,5432.0,4.446,0.0,Kepler
367.95566,3.62,0.696,4723.0,4.611,0.0,Kepler
163.692336,2.75,0.843,4999.0,4.49,1.0,Kepler
1.106529843,1.91,0.798,5932.0,4.58,0.0,Kepler
111.741576,6.88,4.525,5267.0,3.338,0.0,Kepler
110.461746,1.93,1.058,6321.0,4.434,1.0,Kepler
198.088873,3.24,0.969,5275.0,4.397,1.0,Kepler
1.08193721,0.77,0.736,4965.0,4.555,0.0,Kepler
44.6226725,1.73,1.239,6198.0,4.252,1.0,Kepler
2.43142974,1.17,0.965,5750.0,4.364,0.0,Kepler
1.41975831,0.85,1.035,5925.0,4.394,1.0,Kepler
169.135056,2.21,0.801,5171.0,4.545,1.0,Kepler
0.73095491,0.88,1.587,6454.0,4.163,0.0,Kepler
3.951383138,23.51,0.899,5570.0,4.458,1.0,Kepler
6.84978728,1.83,1.209,6056.0,4.332,1.0,Kepler
